image_name,target
ISIC_0000000,0.13240452
ISIC_0000001,0.1626793
ISIC_0000002,0.44170967
ISIC_0000003,0.19489099
ISIC_0000004,0.46150893
ISIC_0000006,0.11824958
ISIC_0000007,0.1264049
ISIC_0000008,0.2590263
ISIC_0000009,0.18960844
ISIC_0000010,0.17169188
ISIC_0000011,0.32792032
ISIC_0000012,0.19033189
ISIC_0000013,0.38482457
ISIC_0000014,0.23701239
ISIC_0000015,0.16366445
ISIC_0000016,0.1480738
ISIC_0000017,0.11916644
ISIC_0000017_downsampled,0.13564995
ISIC_0000018,0.1485675
ISIC_0000018_downsampled,0.19447483
ISIC_0000019,0.100218944
ISIC_0000019_downsampled,0.1139994
ISIC_0000020,0.15311085
ISIC_0000020_downsampled,0.23324482
ISIC_0000021,0.14554867
ISIC_0000021_downsampled,0.13053201
ISIC_0000022,0.15332015
ISIC_0000022_downsampled,0.23588452
ISIC_0000023,0.15973683
ISIC_0000023_downsampled,0.19536659
ISIC_0000024,0.073776685
ISIC_0000024_downsampled,0.072216354
ISIC_0000025,0.23397933
ISIC_0000025_downsampled,0.3030239
ISIC_0000026,0.167106
ISIC_0000026_downsampled,0.1940935
ISIC_0000027,0.10450841
ISIC_0000027_downsampled,0.13153724
ISIC_0000028,0.11284116
ISIC_0000028_downsampled,0.11074373
ISIC_0000029,0.34121034
ISIC_0000029_downsampled,0.5328227
ISIC_0000030,0.5452743
ISIC_0000030_downsampled,0.4677513
ISIC_0000031,0.80085135
ISIC_0000031_downsampled,0.78100055
ISIC_0000032,0.0957076
ISIC_0000032_downsampled,0.102544434
ISIC_0000034,0.44736046
ISIC_0000034_downsampled,0.38005084
ISIC_0000035,0.38847148
ISIC_0000035_downsampled,0.5495908
ISIC_0000036,0.7052894
ISIC_0000036_downsampled,0.60531664
ISIC_0000037,0.21675497
ISIC_0000037_downsampled,0.23467563
ISIC_0000038,0.2508196
ISIC_0000038_downsampled,0.20884448
ISIC_0000039,0.19423811
ISIC_0000039_downsampled,0.20350994
ISIC_0000040,0.24206428
ISIC_0000040_downsampled,0.2044046
ISIC_0000041,0.103831835
ISIC_0000041_downsampled,0.101921976
ISIC_0000042,0.09618289
ISIC_0000042_downsampled,0.102783814
ISIC_0000043,0.4701334
ISIC_0000043_downsampled,0.3607764
ISIC_0000044,0.19212604
ISIC_0000044_downsampled,0.17041971
ISIC_0000045,0.2707881
ISIC_0000045_downsampled,0.19643174
ISIC_0000046,0.3747445
ISIC_0000046_downsampled,0.39067098
ISIC_0000047,0.118682764
ISIC_0000047_downsampled,0.1282663
ISIC_0000048,0.15245926
ISIC_0000048_downsampled,0.15982938
ISIC_0000049,0.36148047
ISIC_0000049_downsampled,0.2577835
ISIC_0000050,0.19780268
ISIC_0000050_downsampled,0.19261956
ISIC_0000051,0.15545388
ISIC_0000051_downsampled,0.1913193
ISIC_0000052,0.11608286
ISIC_0000052_downsampled,0.11386815
ISIC_0000053,0.20376576
ISIC_0000053_downsampled,0.2624486
ISIC_0000054,0.19822665
ISIC_0000054_downsampled,0.15754265
ISIC_0000055,0.10971901
ISIC_0000055_downsampled,0.124329224
ISIC_0000056,0.2594255
ISIC_0000056_downsampled,0.21986532
ISIC_0000057,0.17634973
ISIC_0000057_downsampled,0.24575773
ISIC_0000058_downsampled,0.18192892
ISIC_0000059,0.16016977
ISIC_0000059_downsampled,0.14342289
ISIC_0000060_downsampled,0.13549145
ISIC_0000061,0.20559879
ISIC_0000061_downsampled,0.20336552
ISIC_0000062,0.23177248
ISIC_0000062_downsampled,0.1619121
ISIC_0000063,0.4166404
ISIC_0000063_downsampled,0.41650388
ISIC_0000064,0.11851075
ISIC_0000064_downsampled,0.14283942
ISIC_0000065,0.16213156
ISIC_0000065_downsampled,0.16715766
ISIC_0000066,0.15851195
ISIC_0000067,0.120629594
ISIC_0000068,0.24037035
ISIC_0000069,0.16138679
ISIC_0000071,0.1479512
ISIC_0000072,0.33752412
ISIC_0000073,0.17677517
ISIC_0000074,0.33565068
ISIC_0000075,0.132669
ISIC_0000077,0.162211
ISIC_0000077_downsampled,0.19354582
