image_name,target
ISIC_0000000,0.14147237
ISIC_0000001,0.16280977
ISIC_0000002,0.49017397
ISIC_0000003,0.19264594
ISIC_0000004,0.38161162
ISIC_0000006,0.105714
ISIC_0000007,0.15675054
ISIC_0000008,0.30535826
ISIC_0000009,0.14983109
ISIC_0000010,0.13732077
ISIC_0000011,0.2765263
ISIC_0000012,0.11418471
ISIC_0000013,0.33467495
ISIC_0000014,0.1888255
ISIC_0000015,0.11157613
ISIC_0000016,0.13047633
ISIC_0000017,0.12269299
ISIC_0000017_downsampled,0.11998168
ISIC_0000018,0.20413965
ISIC_0000018_downsampled,0.15808463
ISIC_0000019,0.09329029
ISIC_0000019_downsampled,0.11922085
ISIC_0000020,0.20525354
ISIC_0000020_downsampled,0.22799872
ISIC_0000021,0.15343982
ISIC_0000021_downsampled,0.21544826
ISIC_0000022,0.18110539
ISIC_0000022_downsampled,0.14415689
ISIC_0000023,0.21154866
ISIC_0000023_downsampled,0.19973326
ISIC_0000024,0.079918824
ISIC_0000024_downsampled,0.06959624
ISIC_0000025,0.30107185
ISIC_0000025_downsampled,0.26725274
ISIC_0000026,0.14655896
ISIC_0000026_downsampled,0.1463088
ISIC_0000027,0.08373115
ISIC_0000027_downsampled,0.11651026
ISIC_0000028,0.13935545
ISIC_0000028_downsampled,0.13801776
ISIC_0000029,0.37789255
ISIC_0000029_downsampled,0.5154139
ISIC_0000030,0.5514084
ISIC_0000030_downsampled,0.5117303
ISIC_0000031,0.82868314
ISIC_0000031_downsampled,0.8125128
ISIC_0000032,0.10397038
ISIC_0000032_downsampled,0.13926414
ISIC_0000034,0.3310693
ISIC_0000034_downsampled,0.4151893
ISIC_0000035,0.5212548
ISIC_0000035_downsampled,0.52214473
ISIC_0000036,0.7123854
ISIC_0000036_downsampled,0.6991829
ISIC_0000037,0.2602286
ISIC_0000037_downsampled,0.2502499
ISIC_0000038,0.19698764
ISIC_0000038_downsampled,0.2102713
ISIC_0000039,0.23123497
ISIC_0000039_downsampled,0.1732246
ISIC_0000040,0.30577445
ISIC_0000040_downsampled,0.27162933
ISIC_0000041,0.09509788
ISIC_0000041_downsampled,0.107634075
ISIC_0000042,0.13798714
ISIC_0000042_downsampled,0.14994441
ISIC_0000043,0.42609295
ISIC_0000043_downsampled,0.36916602
ISIC_0000044,0.20025405
ISIC_0000044_downsampled,0.23423769
ISIC_0000045,0.24791478
ISIC_0000045_downsampled,0.23500066
ISIC_0000046,0.29253083
ISIC_0000046_downsampled,0.3725877
ISIC_0000047,0.12105626
ISIC_0000047_downsampled,0.121426545
