image_name,target
ISIC_0000000,0.157673
ISIC_0000001,0.19665515
ISIC_0000002,0.45261455
ISIC_0000003,0.21816218
ISIC_0000004,0.49040803
ISIC_0000006,0.09616698
ISIC_0000007,0.14609532
ISIC_0000008,0.22191685
ISIC_0000009,0.15055442
ISIC_0000010,0.11264388
ISIC_0000011,0.2860955
ISIC_0000012,0.2064682
ISIC_0000013,0.41668776
ISIC_0000014,0.2233383
ISIC_0000015,0.12745911
ISIC_0000016,0.18231376
ISIC_0000017,0.077602774
ISIC_0000017_downsampled,0.13494223
ISIC_0000018,0.15596277
ISIC_0000018_downsampled,0.1870933
ISIC_0000019,0.12910105
ISIC_0000019_downsampled,0.123921305
ISIC_0000020,0.2542975
ISIC_0000020_downsampled,0.2755238
ISIC_0000021,0.19845569
ISIC_0000021_downsampled,0.1720987
ISIC_0000022,0.2060438
ISIC_0000022_downsampled,0.19251928
ISIC_0000023,0.2200298
ISIC_0000023_downsampled,0.18842803
ISIC_0000024,0.10338161
ISIC_0000024_downsampled,0.09868525
ISIC_0000025,0.26880553
ISIC_0000025_downsampled,0.26972342
ISIC_0000026,0.1449268
ISIC_0000026_downsampled,0.24260384
ISIC_0000027,0.09305316
ISIC_0000027_downsampled,0.13665043
ISIC_0000028,0.13315657
ISIC_0000028_downsampled,0.13322705
ISIC_0000029,0.51718295
ISIC_0000029_downsampled,0.45667985
ISIC_0000030,0.54026854
ISIC_0000030_downsampled,0.5718969
ISIC_0000031,0.81312233
ISIC_0000031_downsampled,0.80941844
ISIC_0000032,0.09498112
ISIC_0000032_downsampled,0.1266434
ISIC_0000034,0.2555727
ISIC_0000034_downsampled,0.5146157
ISIC_0000035,0.3153094
ISIC_0000035_downsampled,0.34469116
ISIC_0000036,0.67420727
ISIC_0000036_downsampled,0.6459281
ISIC_0000037,0.23637062
ISIC_0000037_downsampled,0.2309885
ISIC_0000038,0.19947442
ISIC_0000038_downsampled,0.2640191
ISIC_0000039,0.18696576
ISIC_0000039_downsampled,0.19424927
ISIC_0000040,0.31100637
ISIC_0000040_downsampled,0.27229774
ISIC_0000041,0.08924824
ISIC_0000041_downsampled,0.10070381
ISIC_0000042,0.110768855
ISIC_0000042_downsampled,0.0873093
ISIC_0000043,0.48739505
ISIC_0000043_downsampled,0.46369517
ISIC_0000044,0.178738
ISIC_0000044_downsampled,0.15510182
ISIC_0000045,0.17859758
ISIC_0000045_downsampled,0.24081717
ISIC_0000046,0.4121232
ISIC_0000046_downsampled,0.25965822
