image_name,target
ISIC_0000000,0.1379522
ISIC_0000001,0.110951655
ISIC_0000002,0.48375535
ISIC_0000003,0.14528239
ISIC_0000004,0.42746687
ISIC_0000006,0.044569127
ISIC_0000007,0.09607194
ISIC_0000008,0.32454392
ISIC_0000009,0.09113617
ISIC_0000010,0.1535558
ISIC_0000011,0.2720641
ISIC_0000012,0.23285286
ISIC_0000013,0.36716807
ISIC_0000014,0.32733202
ISIC_0000015,0.15546638
ISIC_0000016,0.26368043
ISIC_0000017,0.09268462
ISIC_0000017_downsampled,0.13283117
ISIC_0000018,0.15789044
ISIC_0000018_downsampled,0.2094206
ISIC_0000019,0.12010877
ISIC_0000019_downsampled,0.14875644
ISIC_0000020,0.21894519
ISIC_0000020_downsampled,0.19771536
ISIC_0000021,0.16954713
ISIC_0000021_downsampled,0.3067247
ISIC_0000022,0.2619995
ISIC_0000022_downsampled,0.22986065
ISIC_0000023,0.1659864
ISIC_0000023_downsampled,0.26132032
ISIC_0000024,0.086070694
ISIC_0000024_downsampled,0.05913243
ISIC_0000025,0.2534915
ISIC_0000025_downsampled,0.3189901
ISIC_0000026,0.13875006
ISIC_0000026_downsampled,0.14352155
ISIC_0000027,0.06307268
ISIC_0000027_downsampled,0.118691176
ISIC_0000028,0.15875037
ISIC_0000028_downsampled,0.13512121
ISIC_0000029,0.60299945
ISIC_0000029_downsampled,0.6425791
ISIC_0000030,0.5693018
ISIC_0000030_downsampled,0.5407621
ISIC_0000031,0.7500304
ISIC_0000031_downsampled,0.88253695
ISIC_0000032,0.083763346
ISIC_0000032_downsampled,0.09134765
ISIC_0000034,0.2191656
ISIC_0000034_downsampled,0.33752823
ISIC_0000035,0.4737545
ISIC_0000035_downsampled,0.32741773
ISIC_0000036,0.6509986
ISIC_0000036_downsampled,0.5803102
ISIC_0000037,0.20535001
ISIC_0000037_downsampled,0.2716715
ISIC_0000038,0.31745636
ISIC_0000038_downsampled,0.3269653
ISIC_0000039,0.24344535
ISIC_0000039_downsampled,0.2522531
ISIC_0000040,0.18692598
ISIC_0000040_downsampled,0.1708491
ISIC_0000041,0.066998884
ISIC_0000041_downsampled,0.0804425
ISIC_0000042,0.12176929
ISIC_0000042_downsampled,0.11343859
ISIC_0000043,0.2186141
ISIC_0000043_downsampled,0.19581065
ISIC_0000044,0.13894212
ISIC_0000044_downsampled,0.21090831
ISIC_0000045,0.15128458
ISIC_0000045_downsampled,0.20264797
ISIC_0000046,0.38848355
ISIC_0000046_downsampled,0.2924428
ISIC_0000047,0.13861367
