image_name,target
ISIC_0000000,0.37434638
ISIC_0000001,0.35963565
ISIC_0000002,0.63458806
ISIC_0000003,0.42461365
ISIC_0000004,0.54005957
ISIC_0000006,0.24831632
ISIC_0000007,0.28296688
ISIC_0000008,0.5232145
ISIC_0000009,0.3554662
ISIC_0000010,0.30057254
ISIC_0000011,0.49179798
ISIC_0000012,0.39026454
ISIC_0000013,0.49389598
ISIC_0000014,0.24810058
ISIC_0000015,0.33377314
ISIC_0000016,0.49315315
ISIC_0000017,0.3368923
ISIC_0000017_downsampled,0.36695343
ISIC_0000018,0.35304037
ISIC_0000018_downsampled,0.34238905
ISIC_0000019,0.38934198
ISIC_0000019_downsampled,0.36060628
ISIC_0000020,0.59753376
ISIC_0000020_downsampled,0.5046798
ISIC_0000021,0.54217273
ISIC_0000021_downsampled,0.465322
ISIC_0000022,0.4875674
ISIC_0000022_downsampled,0.48162666
ISIC_0000023,0.5669182
ISIC_0000023_downsampled,0.35595417
ISIC_0000024,0.25959376
ISIC_0000024_downsampled,0.2698886
ISIC_0000025,0.5901945
ISIC_0000025_downsampled,0.3492539
ISIC_0000026,0.30493897
ISIC_0000026_downsampled,0.33262822
ISIC_0000027,0.22925727
ISIC_0000027_downsampled,0.2328769
ISIC_0000028,0.33806634
ISIC_0000028_downsampled,0.29395947
ISIC_0000029,0.6469197
ISIC_0000029_downsampled,0.6785935
ISIC_0000030,0.7965699
ISIC_0000030_downsampled,0.7303025
ISIC_0000031,0.79659027
ISIC_0000031_downsampled,0.74031746
ISIC_0000032,0.3649728
ISIC_0000032_downsampled,0.2826415
ISIC_0000034,0.67050296
ISIC_0000034_downsampled,0.7169991
ISIC_0000035,0.48344532
ISIC_0000035_downsampled,0.468186
ISIC_0000036,0.7757504
ISIC_0000036_downsampled,0.76911986
ISIC_0000037,0.4487661
ISIC_0000037_downsampled,0.53731644
ISIC_0000038,0.60526973
ISIC_0000038_downsampled,0.614702
ISIC_0000039,0.6310473
ISIC_0000039_downsampled,0.49110353
ISIC_0000040,0.31752875
ISIC_0000040_downsampled,0.37613356
ISIC_0000041,0.24790472
ISIC_0000041_downsampled,0.25148302
ISIC_0000042,0.36505985
ISIC_0000042_downsampled,0.2766833
ISIC_0000043,0.56183386
ISIC_0000043_downsampled,0.5117839
ISIC_0000044,0.37419662
ISIC_0000044_downsampled,0.29773226
ISIC_0000045,0.29590327
ISIC_0000045_downsampled,0.3104477
ISIC_0000046,0.63995975
ISIC_0000046_downsampled,0.56032014
ISIC_0000047,0.32477778
ISIC_0000047_downsampled,0.2977878
ISIC_0000048,0.38669968
ISIC_0000048_downsampled,0.44838092
ISIC_0000049,0.5977347
ISIC_0000049_downsampled,0.54744333
ISIC_0000050,0.48236594
ISIC_0000050_downsampled,0.29973853
ISIC_0000051,0.40050712
ISIC_0000051_downsampled,0.4848105
ISIC_0000052,0.35313585
ISIC_0000052_downsampled,0.23716758
ISIC_0000053,0.4052856
ISIC_0000053_downsampled,0.48368305
ISIC_0000054,0.3653098
ISIC_0000054_downsampled,0.36080232
ISIC_0000055,0.27143425
ISIC_0000055_downsampled,0.3019112
ISIC_0000056,0.4760766
ISIC_0000056_downsampled,0.37928668
ISIC_0000057,0.4495974
ISIC_0000057_downsampled,0.39203426
ISIC_0000058_downsampled,0.33625886
ISIC_0000059,0.2514702
ISIC_0000059_downsampled,0.31326517
ISIC_0000060_downsampled,0.3457516
ISIC_0000061,0.4107555
ISIC_0000061_downsampled,0.36445382
ISIC_0000062,0.37212545
ISIC_0000062_downsampled,0.3922536
ISIC_0000063,0.6124935
ISIC_0000063_downsampled,0.54286903
ISIC_0000064,0.3574557
ISIC_0000064_downsampled,0.37751666
ISIC_0000065,0.42590457
ISIC_0000065_downsampled,0.4396604
ISIC_0000066,0.33749402
ISIC_0000067,0.2538748
ISIC_0000068,0.39663908
ISIC_0000069,0.3805622
ISIC_0000071,0.25807005
ISIC_0000072,0.56369543
ISIC_0000073,0.41358307
ISIC_0000074,0.71604645
ISIC_0000075,0.39539683
ISIC_0000077,0.31923652
ISIC_0000077_downsampled,0.33902395
ISIC_0000078,0.5157109
ISIC_0000078_downsampled,0.54640335
ISIC_0000079,0.3660565
ISIC_0000079_downsampled,0.4227927
ISIC_0000080,0.2957043
ISIC_0000080_downsampled,0.30118984
ISIC_0000081,0.34948197
ISIC_0000081_downsampled,0.30689815
ISIC_0000082,0.26053837
ISIC_0000082_downsampled,0.31464013
ISIC_0000085,0.37152869
ISIC_0000085_downsampled,0.42348382
ISIC_0000086,0.36392847
ISIC_0000086_downsampled,0.48991105
ISIC_0000087,0.33012724
ISIC_0000087_downsampled,0.30938566
ISIC_0000088,0.35831055
ISIC_0000088_downsampled,0.43179077
ISIC_0000089,0.4249202
ISIC_0000089_downsampled,0.4388214
ISIC_0000091,0.19323431
ISIC_0000091_downsampled,0.2336235
ISIC_0000092,0.1988893
ISIC_0000092_downsampled,0.16458496
ISIC_0000093,0.30474213
ISIC_0000093_downsampled,0.35919678
ISIC_0000094,0.19897354
ISIC_0000094_downsampled,0.24649432
ISIC_0000095,0.22677675
ISIC_0000095_downsampled,0.31909892
ISIC_0000096,0.13448496
ISIC_0000096_downsampled,0.14937836
ISIC_0000097,0.3176934
