image_name,target
ISIC_0000000,0.25533336
ISIC_0000001,0.11730737
ISIC_0000002,0.5905319
ISIC_0000003,0.15386975
ISIC_0000004,0.4294323
ISIC_0000006,0.093453355
ISIC_0000007,0.16257295
ISIC_0000008,0.27384716
ISIC_0000009,0.15706745
ISIC_0000010,0.12093956
ISIC_0000011,0.266329
ISIC_0000012,0.18209006
ISIC_0000013,0.31289122
ISIC_0000014,0.24939558
ISIC_0000015,0.10749507
ISIC_0000016,0.14582238
ISIC_0000017,0.10583269
ISIC_0000017_downsampled,0.10779442
ISIC_0000018,0.09114666
ISIC_0000018_downsampled,0.101347655
ISIC_0000019,0.08103651
ISIC_0000019_downsampled,0.096257105
ISIC_0000020,0.1489272
ISIC_0000020_downsampled,0.1636705
ISIC_0000021,0.16975279
ISIC_0000021_downsampled,0.17581867
ISIC_0000022,0.17721413
ISIC_0000022_downsampled,0.22245838
ISIC_0000023,0.25021443
ISIC_0000023_downsampled,0.22512351
ISIC_0000024,0.08077711
ISIC_0000024_downsampled,0.08238492
ISIC_0000025,0.16563663
ISIC_0000025_downsampled,0.18953784
ISIC_0000026,0.23230197
ISIC_0000026_downsampled,0.16586769
ISIC_0000027,0.092866965
ISIC_0000027_downsampled,0.10291045
ISIC_0000028,0.105887644
ISIC_0000028_downsampled,0.13663793
ISIC_0000029,0.595747
ISIC_0000029_downsampled,0.6548292
ISIC_0000030,0.4861079
ISIC_0000030_downsampled,0.44693267
ISIC_0000031,0.6867124
ISIC_0000031_downsampled,0.7854577
ISIC_0000032,0.079830095
ISIC_0000032_downsampled,0.121873535
ISIC_0000034,0.3129609
ISIC_0000034_downsampled,0.40293247
ISIC_0000035,0.3491923
ISIC_0000035_downsampled,0.3825527
ISIC_0000036,0.76370275
ISIC_0000036_downsampled,0.70734817
ISIC_0000037,0.18035051
ISIC_0000037_downsampled,0.16461915
ISIC_0000038,0.18039404
ISIC_0000038_downsampled,0.18360662
ISIC_0000039,0.28705093
ISIC_0000039_downsampled,0.25550723
ISIC_0000040,0.14030546
ISIC_0000040_downsampled,0.18833263
ISIC_0000041,0.09681896
ISIC_0000041_downsampled,0.088265225
ISIC_0000042,0.12807143
ISIC_0000042_downsampled,0.11859699
ISIC_0000043,0.12233606
ISIC_0000043_downsampled,0.23336014
ISIC_0000044,0.11064843
ISIC_0000044_downsampled,0.12071418
ISIC_0000045,0.18020234
ISIC_0000045_downsampled,0.12686741
ISIC_0000046,0.2756585
ISIC_0000046_downsampled,0.29512167
ISIC_0000047,0.07938878
ISIC_0000047_downsampled,0.10880228
ISIC_0000048,0.12543984
ISIC_0000048_downsampled,0.11786686
ISIC_0000049,0.28502372
ISIC_0000049_downsampled,0.2523653
ISIC_0000050,0.17242081
ISIC_0000050_downsampled,0.20500685
