image_name,target
ISIC_0000000,0.31833124
ISIC_0000001,0.34262508
ISIC_0000002,0.649599
ISIC_0000003,0.3914919
ISIC_0000004,0.44658718
ISIC_0000006,0.2557368
ISIC_0000007,0.27657008
ISIC_0000008,0.5061566
ISIC_0000009,0.19987509
ISIC_0000010,0.42842343
ISIC_0000011,0.46944728
ISIC_0000012,0.30929977
ISIC_0000013,0.4504577
ISIC_0000014,0.51405096
ISIC_0000015,0.448417
ISIC_0000016,0.3553557
ISIC_0000017,0.25426036
ISIC_0000017_downsampled,0.27836046
ISIC_0000018,0.4659188
ISIC_0000018_downsampled,0.4132274
ISIC_0000019,0.38125774
ISIC_0000019_downsampled,0.26840705
ISIC_0000020,0.44906858
ISIC_0000020_downsampled,0.39026597
ISIC_0000021,0.48303443
ISIC_0000021_downsampled,0.45809108
ISIC_0000022,0.46632814
ISIC_0000022_downsampled,0.5285286
ISIC_0000023,0.33785525
ISIC_0000023_downsampled,0.4231159
ISIC_0000024,0.30272406
ISIC_0000024_downsampled,0.29122633
ISIC_0000025,0.30689564
ISIC_0000025_downsampled,0.40842435
ISIC_0000026,0.38902095
ISIC_0000026_downsampled,0.3981252
ISIC_0000027,0.19314423
ISIC_0000027_downsampled,0.21033843
ISIC_0000028,0.34563932
ISIC_0000028_downsampled,0.22962004
ISIC_0000029,0.646395
ISIC_0000029_downsampled,0.58896196
ISIC_0000030,0.7848351
ISIC_0000030_downsampled,0.688071
ISIC_0000031,0.7204021
ISIC_0000031_downsampled,0.71525353
ISIC_0000032,0.26913872
ISIC_0000032_downsampled,0.28621757
ISIC_0000034,0.6044626
ISIC_0000034_downsampled,0.53717154
ISIC_0000035,0.5670696
ISIC_0000035_downsampled,0.57713795
ISIC_0000036,0.7865195
ISIC_0000036_downsampled,0.6612562
ISIC_0000037,0.38899317
ISIC_0000037_downsampled,0.36081728
ISIC_0000038,0.61832803
ISIC_0000038_downsampled,0.5333372
ISIC_0000039,0.3691124
ISIC_0000039_downsampled,0.46598303
ISIC_0000040,0.34140795
ISIC_0000040_downsampled,0.4523555
ISIC_0000041,0.28320494
ISIC_0000041_downsampled,0.20155086
ISIC_0000042,0.3551893
ISIC_0000042_downsampled,0.2783915
ISIC_0000043,0.31594238
ISIC_0000043_downsampled,0.6112517
ISIC_0000044,0.28921488
ISIC_0000044_downsampled,0.38053253
ISIC_0000045,0.43393728
ISIC_0000045_downsampled,0.39928636
ISIC_0000046,0.51518834
ISIC_0000046_downsampled,0.52562356
ISIC_0000047,0.24489775
ISIC_0000047_downsampled,0.28038692
ISIC_0000048,0.3294029
ISIC_0000048_downsampled,0.32373977
ISIC_0000049,0.60379076
