image_name,target
ISIC_0000000,0.28426337
ISIC_0000001,0.3122453
ISIC_0000002,0.5211437
ISIC_0000003,0.36499193
ISIC_0000004,0.56481624
ISIC_0000006,0.23321766
ISIC_0000007,0.2395824
ISIC_0000008,0.4552872
ISIC_0000009,0.29567537
ISIC_0000010,0.35243508
ISIC_0000011,0.44686297
ISIC_0000012,0.38321203
ISIC_0000013,0.6026443
ISIC_0000014,0.53272223
ISIC_0000015,0.34642124
ISIC_0000016,0.36470854
ISIC_0000017,0.2449358
ISIC_0000017_downsampled,0.321928
ISIC_0000018,0.39142093
ISIC_0000018_downsampled,0.38651052
ISIC_0000019,0.23828235
ISIC_0000019_downsampled,0.22766882
ISIC_0000020,0.4863056
ISIC_0000020_downsampled,0.54340744
ISIC_0000021,0.4017678
ISIC_0000021_downsampled,0.43551
ISIC_0000022,0.3046487
ISIC_0000022_downsampled,0.38189083
ISIC_0000023,0.448702
ISIC_0000023_downsampled,0.38151783
ISIC_0000024,0.22393121
ISIC_0000024_downsampled,0.3365878
ISIC_0000025,0.38428894
ISIC_0000025_downsampled,0.2214012
ISIC_0000026,0.37805143
ISIC_0000026_downsampled,0.34828693
ISIC_0000027,0.20553495
ISIC_0000027_downsampled,0.17698377
ISIC_0000028,0.28785092
ISIC_0000028_downsampled,0.2643835
ISIC_0000029,0.61131907
ISIC_0000029_downsampled,0.58441734
ISIC_0000030,0.70958227
ISIC_0000030_downsampled,0.73491424
ISIC_0000031,0.8080443
ISIC_0000031_downsampled,0.7927859
ISIC_0000032,0.25412384
ISIC_0000032_downsampled,0.2389443
ISIC_0000034,0.57010025
ISIC_0000034_downsampled,0.57688487
ISIC_0000035,0.5409276
ISIC_0000035_downsampled,0.54023486
ISIC_0000036,0.69462025
ISIC_0000036_downsampled,0.79583246
ISIC_0000037,0.42809173
ISIC_0000037_downsampled,0.48536006
ISIC_0000038,0.46141678
ISIC_0000038_downsampled,0.49697724
ISIC_0000039,0.39686677
ISIC_0000039_downsampled,0.4667384
ISIC_0000040,0.29364678
ISIC_0000040_downsampled,0.33670136
ISIC_0000041,0.26029298
ISIC_0000041_downsampled,0.222475
ISIC_0000042,0.30850235
ISIC_0000042_downsampled,0.2180664
ISIC_0000043,0.35046023
ISIC_0000043_downsampled,0.366617
ISIC_0000044,0.25541925
ISIC_0000044_downsampled,0.35543177
ISIC_0000045,0.4017104
ISIC_0000045_downsampled,0.4639685
ISIC_0000046,0.4510857
ISIC_0000046_downsampled,0.48098537
ISIC_0000047,0.28733397
ISIC_0000047_downsampled,0.2306919
ISIC_0000048,0.2413693
ISIC_0000048_downsampled,0.37121165
ISIC_0000049,0.5939388
ISIC_0000049_downsampled,0.5121903
ISIC_0000050,0.29025677
ISIC_0000050_downsampled,0.3405326
ISIC_0000051,0.58814275
ISIC_0000051_downsampled,0.454489
ISIC_0000052,0.2198654
ISIC_0000052_downsampled,0.25158373
ISIC_0000053,0.52617085
ISIC_0000053_downsampled,0.35886496
ISIC_0000054,0.40778512
ISIC_0000054_downsampled,0.31475222
ISIC_0000055,0.20173152
ISIC_0000055_downsampled,0.24215154
ISIC_0000056,0.36673215
ISIC_0000056_downsampled,0.39550784
ISIC_0000057,0.3197175
ISIC_0000057_downsampled,0.3562666
ISIC_0000058_downsampled,0.31796607
ISIC_0000059,0.40372443
ISIC_0000059_downsampled,0.28729784
ISIC_0000060_downsampled,0.24910663
ISIC_0000061,0.29728326
ISIC_0000061_downsampled,0.34720007
ISIC_0000062,0.31368965
ISIC_0000062_downsampled,0.2571429
ISIC_0000063,0.51424956
ISIC_0000063_downsampled,0.5224417
ISIC_0000064,0.28022978
ISIC_0000064_downsampled,0.25110433
ISIC_0000065,0.35331923
ISIC_0000065_downsampled,0.31241128
ISIC_0000066,0.3959648
ISIC_0000067,0.29171437
ISIC_0000068,0.37371144
ISIC_0000069,0.3260687
ISIC_0000071,0.27860606
ISIC_0000072,0.4567457
ISIC_0000073,0.45308414
ISIC_0000074,0.594687
ISIC_0000075,0.2883593
ISIC_0000077,0.23949061
ISIC_0000077_downsampled,0.29599905
ISIC_0000078,0.38686025
ISIC_0000078_downsampled,0.3810944
ISIC_0000079,0.31501496
ISIC_0000079_downsampled,0.45104077
ISIC_0000080,0.3165091
ISIC_0000080_downsampled,0.25402388
ISIC_0000081,0.23363748
ISIC_0000081_downsampled,0.21469206
ISIC_0000082,0.25373054
ISIC_0000082_downsampled,0.20388836
ISIC_0000085,0.3222025
ISIC_0000085_downsampled,0.3898272
ISIC_0000086,0.4292319
ISIC_0000086_downsampled,0.44254068
ISIC_0000087,0.38832408
ISIC_0000087_downsampled,0.3615609
ISIC_0000088,0.40379372
ISIC_0000088_downsampled,0.38807365
ISIC_0000089,0.26329604
ISIC_0000089_downsampled,0.48279098
ISIC_0000091,0.2695499
ISIC_0000091_downsampled,0.2536894
ISIC_0000092,0.26301038
ISIC_0000092_downsampled,0.18904865
ISIC_0000093,0.42637387
