image_name,target
ISIC_0000000,0.3858940415084362
ISIC_0000001,0.377765417098999
ISIC_0000002,0.4959283284842968
ISIC_0000003,0.43729323148727417
ISIC_0000004,0.5979057252407074
ISIC_0000006,0.40586095303297043
ISIC_0000007,0.3094434253871441
ISIC_0000008,0.5503665283322334
ISIC_0000009,0.29532958567142487
ISIC_0000010,0.3764819838106632
ISIC_0000011,0.4942537322640419
ISIC_0000012,0.36286602914333344
ISIC_0000013,0.5556592866778374
ISIC_0000014,0.4404993951320648
ISIC_0000015,0.3141131065785885
ISIC_0000016,0.3243086375296116
ISIC_0000017,0.3360058329999447
ISIC_0000017_downsampled,0.2998126968741417
ISIC_0000018,0.3575686886906624
ISIC_0000018_downsampled,0.3860208988189697
ISIC_0000019,0.2681955024600029
ISIC_0000019_downsampled,0.2704295292496681
ISIC_0000020,0.4470483735203743
ISIC_0000020_downsampled,0.4932861477136612
ISIC_0000021,0.43555180728435516
ISIC_0000021_downsampled,0.4777354225516319
ISIC_0000022,0.4273551478981972
ISIC_0000022_downsampled,0.42569198459386826
ISIC_0000023,0.42440833896398544
ISIC_0000023_downsampled,0.4567166641354561
ISIC_0000024,0.31095512956380844
ISIC_0000024_downsampled,0.3594234026968479
ISIC_0000025,0.3380971774458885
ISIC_0000025_downsampled,0.27604445442557335
ISIC_0000026,0.3688202165067196
ISIC_0000026_downsampled,0.38317136466503143
ISIC_0000027,0.24942400306463242
ISIC_0000027_downsampled,0.2510850839316845
ISIC_0000028,0.311302550137043
ISIC_0000028_downsampled,0.2439267300069332
ISIC_0000029,0.6800206154584885
ISIC_0000029_downsampled,0.716796487569809
ISIC_0000030,0.7290532737970352
ISIC_0000030_downsampled,0.7575240433216095
ISIC_0000031,0.8206227719783783
ISIC_0000031_downsampled,0.8062465190887451
ISIC_0000032,0.35999176651239395
ISIC_0000032_downsampled,0.3535364046692848
ISIC_0000034,0.592508003115654
ISIC_0000034_downsampled,0.62354326993227
ISIC_0000035,0.7257803380489349
ISIC_0000035_downsampled,0.7374494224786758
ISIC_0000036,0.7105069607496262
ISIC_0000036_downsampled,0.742240808904171
ISIC_0000037,0.4135391004383564
ISIC_0000037_downsampled,0.6583701893687248
ISIC_0000038,0.4657675176858902
ISIC_0000038_downsampled,0.5156565271317959
ISIC_0000039,0.39218829944729805
ISIC_0000039_downsampled,0.4411537107080221
ISIC_0000040,0.29640208184719086
ISIC_0000040_downsampled,0.4172757249325514
ISIC_0000041,0.3524153605103493
ISIC_0000041_downsampled,0.4067516252398491
ISIC_0000042,0.54196647554636
ISIC_0000042_downsampled,0.5474270507693291
ISIC_0000043,0.45941659063100815
ISIC_0000043_downsampled,0.5228166282176971
ISIC_0000044,0.4042065143585205
ISIC_0000044_downsampled,0.5667483061552048
ISIC_0000045,0.4465216398239136
ISIC_0000045_downsampled,0.4758119583129883
ISIC_0000046,0.5163078904151917
ISIC_0000046_downsampled,0.6246721893548965
ISIC_0000047,0.26845528185367584
ISIC_0000047_downsampled,0.2691100314259529
ISIC_0000048,0.4108809530735016
ISIC_0000048_downsampled,0.3806091137230396
ISIC_0000049,0.5895899012684822
ISIC_0000049_downsampled,0.6266205087304115
ISIC_0000050,0.4232053756713867
ISIC_0000050_downsampled,0.3831123635172844
ISIC_0000051,0.42870955169200897
ISIC_0000051_downsampled,0.452056422829628
ISIC_0000052,0.41306060552597046
ISIC_0000052_downsampled,0.438901849091053
ISIC_0000053,0.47114137560129166
ISIC_0000053_downsampled,0.4540744945406914
ISIC_0000054,0.38363684713840485
ISIC_0000054_downsampled,0.3727850019931793
ISIC_0000055,0.21028254553675652
ISIC_0000055_downsampled,0.2693845182657242
ISIC_0000056,0.4462413340806961
ISIC_0000056_downsampled,0.4365509822964668
ISIC_0000057,0.3783706799149513
ISIC_0000057_downsampled,0.3960518091917038
ISIC_0000058_downsampled,0.2978750690817833
ISIC_0000059,0.2698925733566284
ISIC_0000059_downsampled,0.26495982706546783
ISIC_0000060_downsampled,0.2981828451156616
ISIC_0000061,0.4424367919564247
ISIC_0000061_downsampled,0.4613938629627228
ISIC_0000062,0.4105870649218559
ISIC_0000062_downsampled,0.3793337047100067
ISIC_0000063,0.520900309085846
ISIC_0000063_downsampled,0.5430883020162582
ISIC_0000064,0.2815440483391285
ISIC_0000064_downsampled,0.26797177642583847
ISIC_0000065,0.3140632137656212
ISIC_0000065_downsampled,0.3214205168187618
ISIC_0000066,0.3859657496213913
ISIC_0000067,0.28623149544000626
ISIC_0000068,0.4755663648247719
ISIC_0000069,0.2990862838923931
ISIC_0000071,0.31330475211143494
ISIC_0000072,0.5557346418499947
ISIC_0000073,0.34714553505182266
ISIC_0000074,0.5183181241154671
ISIC_0000075,0.3947552256286144
ISIC_0000077,0.36951257288455963
ISIC_0000077_downsampled,0.390384741127491
ISIC_0000078,0.4213685914874077
ISIC_0000078_downsampled,0.4804316610097885
ISIC_0000079,0.3463798388838768
ISIC_0000079_downsampled,0.37776855379343033
ISIC_0000080,0.30681632459163666
ISIC_0000080_downsampled,0.3078923709690571
ISIC_0000081,0.38832201063632965
ISIC_0000081_downsampled,0.37411751598119736
ISIC_0000082,0.24715863913297653
ISIC_0000082_downsampled,0.2787151411175728
ISIC_0000085,0.3827475905418396
ISIC_0000085_downsampled,0.4117814525961876
ISIC_0000086,0.3481212332844734
ISIC_0000086_downsampled,0.37894783914089203
ISIC_0000087,0.35316742211580276
ISIC_0000087_downsampled,0.4087287411093712
ISIC_0000088,0.4317767545580864
ISIC_0000088_downsampled,0.4031762406229973
ISIC_0000089,0.5477211400866508
ISIC_0000089_downsampled,0.5501769408583641
ISIC_0000091,0.2438064143061638
ISIC_0000091_downsampled,0.24450943991541862
ISIC_0000092,0.2534611038863659
ISIC_0000092_downsampled,0.26642316579818726
ISIC_0000093,0.3693540245294571
ISIC_0000093_downsampled,0.40521978586912155
ISIC_0000094,0.3074600361287594
ISIC_0000094_downsampled,0.30288733541965485
ISIC_0000095,0.3978353962302208
ISIC_0000095_downsampled,0.3973807096481323
ISIC_0000096,0.16593937389552593
ISIC_0000096_downsampled,0.18281455524265766
ISIC_0000097,0.34781613945961
ISIC_0000097_downsampled,0.3182765133678913
ISIC_0000098,0.30720503628253937
ISIC_0000098_downsampled,0.3191366996616125
ISIC_0000099,0.28029656782746315
ISIC_0000099_downsampled,0.3168840892612934
ISIC_0000100,0.5059309601783752
ISIC_0000100_downsampled,0.45888451486825943
ISIC_0000101,0.3330530822277069
ISIC_0000101_downsampled,0.408565916121006
ISIC_0000102,0.27544252574443817
ISIC_0000102_downsampled,0.24058367684483528
ISIC_0000103,0.46423710882663727
ISIC_0000103_downsampled,0.45200368016958237
ISIC_0000104,0.3328310400247574
ISIC_0000104_downsampled,0.2753296457231045
ISIC_0000105,0.4510507881641388
ISIC_0000105_downsampled,0.4045398011803627
ISIC_0000107,0.4715513214468956
ISIC_0000107_downsampled,0.4333360195159912
ISIC_0000108,0.31327754259109497
ISIC_0000108_downsampled,0.3050316460430622
ISIC_0000109,0.6309202611446381
ISIC_0000109_downsampled,0.6035952642560005
ISIC_0000110,0.3139220178127289
ISIC_0000110_downsampled,0.32236794382333755
