image_name,target
ISIC_0000000,0.452575
ISIC_0000001,0.35408282
ISIC_0000002,0.5735222
ISIC_0000003,0.4366905
ISIC_0000004,0.56846106
ISIC_0000006,0.2559701
ISIC_0000007,0.27558383
ISIC_0000008,0.38710153
ISIC_0000009,0.34108117
ISIC_0000010,0.38798591
ISIC_0000011,0.61248624
ISIC_0000012,0.3963366
ISIC_0000013,0.50496554
ISIC_0000014,0.50051904
ISIC_0000015,0.35762936
ISIC_0000016,0.304917
ISIC_0000017,0.30564573
ISIC_0000017_downsampled,0.35010985
ISIC_0000018,0.41241094
ISIC_0000018_downsampled,0.47963884
ISIC_0000019,0.37621155
ISIC_0000019_downsampled,0.32603124
ISIC_0000020,0.4861649
ISIC_0000020_downsampled,0.5307279
ISIC_0000021,0.50764734
ISIC_0000021_downsampled,0.46045086
ISIC_0000022,0.48281336
ISIC_0000022_downsampled,0.46905428
ISIC_0000023,0.39295837
ISIC_0000023_downsampled,0.46195304
ISIC_0000024,0.3037078
ISIC_0000024_downsampled,0.30907226
ISIC_0000025,0.41708854
ISIC_0000025_downsampled,0.437983
ISIC_0000026,0.47815958
ISIC_0000026_downsampled,0.4092741
ISIC_0000027,0.21469791
ISIC_0000027_downsampled,0.21077463
ISIC_0000028,0.29397497
ISIC_0000028_downsampled,0.26708913
ISIC_0000029,0.63461465
ISIC_0000029_downsampled,0.6443058
ISIC_0000030,0.7072865
ISIC_0000030_downsampled,0.764793
ISIC_0000031,0.879483
ISIC_0000031_downsampled,0.82471836
ISIC_0000032,0.32342786
ISIC_0000032_downsampled,0.3179217
ISIC_0000034,0.7213311
ISIC_0000034_downsampled,0.7312988
ISIC_0000035,0.48141697
ISIC_0000035_downsampled,0.49895197
ISIC_0000036,0.7919839
ISIC_0000036_downsampled,0.85220766
ISIC_0000037,0.40396383
ISIC_0000037_downsampled,0.4079795
ISIC_0000038,0.56118345
ISIC_0000038_downsampled,0.53466135
ISIC_0000039,0.4349725
ISIC_0000039_downsampled,0.5284564
ISIC_0000040,0.4310616
ISIC_0000040_downsampled,0.46057576
ISIC_0000041,0.24906193
ISIC_0000041_downsampled,0.26036462
ISIC_0000042,0.31854337
ISIC_0000042_downsampled,0.2663716
ISIC_0000043,0.47985566
ISIC_0000043_downsampled,0.42808223
ISIC_0000044,0.32585272
ISIC_0000044_downsampled,0.29541633
ISIC_0000045,0.31764257
ISIC_0000045_downsampled,0.2611276
ISIC_0000046,0.46864626
ISIC_0000046_downsampled,0.536082
ISIC_0000047,0.21769297
ISIC_0000047_downsampled,0.21891063
ISIC_0000048,0.32723662
ISIC_0000048_downsampled,0.3057419
ISIC_0000049,0.6227792
ISIC_0000049_downsampled,0.51276743
ISIC_0000050,0.5052935
ISIC_0000050_downsampled,0.46641758
ISIC_0000051,0.348389
ISIC_0000051_downsampled,0.4234955
ISIC_0000052,0.24867183
ISIC_0000052_downsampled,0.27936736
ISIC_0000053,0.4861036
ISIC_0000053_downsampled,0.3717445
ISIC_0000054,0.2522925
ISIC_0000054_downsampled,0.35861662
ISIC_0000055,0.18590066
ISIC_0000055_downsampled,0.25514054
ISIC_0000056,0.54240054
ISIC_0000056_downsampled,0.42611387
ISIC_0000057,0.34752867
ISIC_0000057_downsampled,0.2941565
ISIC_0000058_downsampled,0.30232102
ISIC_0000059,0.27028978
ISIC_0000059_downsampled,0.30415827
ISIC_0000060_downsampled,0.3534492
ISIC_0000061,0.31531733
ISIC_0000061_downsampled,0.32234868
ISIC_0000062,0.44536957
ISIC_0000062_downsampled,0.31751075
ISIC_0000063,0.5073718
ISIC_0000063_downsampled,0.5145507
ISIC_0000064,0.44876245
ISIC_0000064_downsampled,0.2684168
ISIC_0000065,0.34178293
ISIC_0000065_downsampled,0.30158645
ISIC_0000066,0.44785178
ISIC_0000067,0.3139296
ISIC_0000068,0.29340425
ISIC_0000069,0.449999
ISIC_0000071,0.24028999
ISIC_0000072,0.5536655
ISIC_0000073,0.48257673
ISIC_0000074,0.6860452
ISIC_0000075,0.3635739
ISIC_0000077,0.33350807
ISIC_0000077_downsampled,0.44013357
ISIC_0000078,0.5163471
ISIC_0000078_downsampled,0.51195073
ISIC_0000079,0.36843404
ISIC_0000079_downsampled,0.32919082
ISIC_0000080,0.3530824
ISIC_0000080_downsampled,0.40627512
ISIC_0000081,0.4396645
ISIC_0000081_downsampled,0.34438834
ISIC_0000082,0.26888275
ISIC_0000082_downsampled,0.21897379
ISIC_0000085,0.34564227
ISIC_0000085_downsampled,0.41869637
ISIC_0000086,0.3972662
ISIC_0000086_downsampled,0.40266454
ISIC_0000087,0.37656942
ISIC_0000087_downsampled,0.29197502
ISIC_0000088,0.372857
ISIC_0000088_downsampled,0.35617876
ISIC_0000089,0.41281503
ISIC_0000089_downsampled,0.4366077
ISIC_0000091,0.2615871
ISIC_0000091_downsampled,0.32794032
ISIC_0000092,0.21168023
ISIC_0000092_downsampled,0.26008055
ISIC_0000093,0.37727597
ISIC_0000093_downsampled,0.37501296
ISIC_0000094,0.36313617
ISIC_0000094_downsampled,0.37398052
ISIC_0000095,0.3501351
ISIC_0000095_downsampled,0.3328324
ISIC_0000096,0.2843568
ISIC_0000096_downsampled,0.1943886
ISIC_0000097,0.38811964
ISIC_0000097_downsampled,0.309617
ISIC_0000098,0.37942675
ISIC_0000098_downsampled,0.3492829
ISIC_0000099,0.32677743
ISIC_0000099_downsampled,0.23975082
ISIC_0000100,0.35738304
ISIC_0000100_downsampled,0.38161036
ISIC_0000101,0.34303504
ISIC_0000101_downsampled,0.30989468
ISIC_0000102,0.30188954
ISIC_0000102_downsampled,0.2517629
ISIC_0000103,0.53620076
ISIC_0000103_downsampled,0.48724094
ISIC_0000104,0.32497215
ISIC_0000104_downsampled,0.27008075
ISIC_0000105,0.3419817
ISIC_0000105_downsampled,0.5167535
ISIC_0000107,0.4607527
ISIC_0000107_downsampled,0.54576886
ISIC_0000108,0.32433718
ISIC_0000108_downsampled,0.40619588
ISIC_0000109,0.5788577
ISIC_0000109_downsampled,0.65820247
ISIC_0000110,0.23726037
ISIC_0000110_downsampled,0.27552706
ISIC_0000111,0.36505914
ISIC_0000111_downsampled,0.41970548
ISIC_0000112,0.45937398
ISIC_0000112_downsampled,0.49283144
ISIC_0000113,0.45161298
ISIC_0000113_downsampled,0.4796068
ISIC_0000114_downsampled,0.39666355
ISIC_0000115_downsampled,0.28335217
ISIC_0000116,0.5154046
ISIC_0000116_downsampled,0.34282285
ISIC_0000117_downsampled,0.47171235
ISIC_0000118,0.5309038
ISIC_0000118_downsampled,0.6059097
ISIC_0000119,0.3834082
ISIC_0000119_downsampled,0.31332174
ISIC_0000120,0.24769956
ISIC_0000120_downsampled,0.31286523
ISIC_0000121,0.14476942
ISIC_0000121_downsampled,0.14847969
ISIC_0000122,0.23802534
ISIC_0000122_downsampled,0.24371186
ISIC_0000123,0.34039918
ISIC_0000123_downsampled,0.32805574
ISIC_0000124,0.37461823
ISIC_0000124_downsampled,0.42606726
ISIC_0000125,0.34745473
ISIC_0000125_downsampled,0.32779348
ISIC_0000126,0.5368948
ISIC_0000126_downsampled,0.49386957
ISIC_0000127,0.27903613
ISIC_0000127_downsampled,0.23377202
ISIC_0000128,0.21939692
ISIC_0000128_downsampled,0.24566546
ISIC_0000129,0.53957295
ISIC_0000129_downsampled,0.56591964
ISIC_0000130,0.63879114
ISIC_0000130_downsampled,0.6361175
ISIC_0000131,0.25090855
ISIC_0000131_downsampled,0.29326358
ISIC_0000132,0.33548257
ISIC_0000132_downsampled,0.2518368
ISIC_0000133,0.62097716
ISIC_0000133_downsampled,0.48320127
ISIC_0000134,0.33188102
ISIC_0000134_downsampled,0.32424065
ISIC_0000135,0.57499886
ISIC_0000135_downsampled,0.6275429
ISIC_0000136,0.48878008
ISIC_0000136_downsampled,0.36984172
ISIC_0000137,0.42378572
ISIC_0000137_downsampled,0.4360403
ISIC_0000138,0.30050868
ISIC_0000138_downsampled,0.32998732
ISIC_0000139,0.63245803
ISIC_0000139_downsampled,0.49783906
ISIC_0000140,0.9045081
ISIC_0000140_downsampled,0.92684376
ISIC_0000141,0.3655391
ISIC_0000141_downsampled,0.3515532
ISIC_0000142,0.7312247
ISIC_0000142_downsampled,0.67508674
ISIC_0000143,0.4552191
ISIC_0000143_downsampled,0.3344123
ISIC_0000145,0.5096163
ISIC_0000145_downsampled,0.47525096
ISIC_0000146,0.57175714
ISIC_0000146_downsampled,0.61922264
ISIC_0000147,0.58202535
ISIC_0000147_downsampled,0.6714232
ISIC_0000148,0.4412754
ISIC_0000148_downsampled,0.52152413
ISIC_0000149,0.47484854
ISIC_0000149_downsampled,0.36794147
ISIC_0000150,0.7877034
ISIC_0000150_downsampled,0.75510365
ISIC_0000151,0.53080034
ISIC_0000151_downsampled,0.44620597
ISIC_0000152,0.7302368
ISIC_0000152_downsampled,0.63811356
ISIC_0000153,0.6747173
ISIC_0000153_downsampled,0.48782775
ISIC_0000154,0.6499485
ISIC_0000154_downsampled,0.70409906
ISIC_0000155,0.9475418
ISIC_0000155_downsampled,0.9728811
ISIC_0000156,0.58583224
ISIC_0000156_downsampled,0.47079054
ISIC_0000157,0.47304735
ISIC_0000159,0.70730275
ISIC_0000160,0.6120964
ISIC_0000161,0.6658636
ISIC_0000162,0.5987315
ISIC_0000163,0.55463934
ISIC_0000164,0.56933933
ISIC_0000165,0.65232164
ISIC_0000166,0.5174604
ISIC_0000167,0.7116277
ISIC_0000169,0.599013
ISIC_0000170,0.579444
ISIC_0000171,0.4644531
ISIC_0000172,0.6332333
ISIC_0000173,0.78070486
ISIC_0000174,0.70215255
ISIC_0000175,0.46312898
ISIC_0000176,0.40738958
ISIC_0000176_downsampled,0.4099649
ISIC_0000177,0.4201913
ISIC_0000177_downsampled,0.49306756
ISIC_0000179,0.30931157
ISIC_0000179_downsampled,0.4945074
ISIC_0000181,0.24568875
ISIC_0000181_downsampled,0.21489717
ISIC_0000182,0.12954062
ISIC_0000182_downsampled,0.16230752
ISIC_0000183_downsampled,0.32945943
ISIC_0000184,0.33212414
ISIC_0000184_downsampled,0.19991653
ISIC_0000185,0.25571296
ISIC_0000185_downsampled,0.16683175
ISIC_0000186,0.3389118
ISIC_0000186_downsampled,0.34672588
ISIC_0000187,0.1698714
ISIC_0000188,0.1414555
ISIC_0000188_downsampled,0.13846059
ISIC_0000189,0.24481359
ISIC_0000189_downsampled,0.17984664
ISIC_0000190,0.28533444
ISIC_0000191,0.2551738
ISIC_0000191_downsampled,0.37920734
ISIC_0000192,0.52091974
ISIC_0000192_downsampled,0.49010417
ISIC_0000193,0.48367596
ISIC_0000193_downsampled,0.388675
ISIC_0000195_downsampled,0.67186224
ISIC_0000196,0.22415431
ISIC_0000196_downsampled,0.27194604
ISIC_0000197,0.26185048
ISIC_0000197_downsampled,0.2903339
ISIC_0000198,0.4553362
ISIC_0000199,0.28102845
ISIC_0000200,0.37452626
ISIC_0000201,0.41634643
ISIC_0000201_downsampled,0.45294753
ISIC_0000202,0.38288197
ISIC_0000202_downsampled,0.3148569
ISIC_0000203,0.19061632
ISIC_0000203_downsampled,0.2842946
ISIC_0000204,0.43465534
ISIC_0000204_downsampled,0.53159225
ISIC_0000205,0.29796126
ISIC_0000205_downsampled,0.30227283
ISIC_0000206,0.4302321
ISIC_0000206_downsampled,0.39711997
ISIC_0000207,0.21888481
ISIC_0000207_downsampled,0.2979779
ISIC_0000208,0.26314983
ISIC_0000208_downsampled,0.16538692
ISIC_0000209,0.2845937
ISIC_0000210,0.41823968
ISIC_0000211,0.23393992
ISIC_0000212,0.19382846
ISIC_0000213,0.5969571
ISIC_0000214,0.57598454
ISIC_0000215,0.3314926
ISIC_0000216,0.40284488
ISIC_0000217,0.42826706
ISIC_0000218,0.16462177
ISIC_0000218_downsampled,0.26454332
ISIC_0000219,0.3429725
ISIC_0000220,0.31672165
ISIC_0000221,0.40013433
ISIC_0000222,0.25667652
ISIC_0000223,0.14579503
ISIC_0000224,0.49279436
ISIC_0000225,0.29258505
ISIC_0000226,0.32386526
ISIC_0000227,0.37931064
ISIC_0000228,0.36471042
ISIC_0000229,0.41477317
ISIC_0000230,0.24928921
ISIC_0000231,0.33363467
ISIC_0000232,0.4735897
ISIC_0000233,0.13184911
ISIC_0000234,0.14602959
ISIC_0000235,0.29612187
ISIC_0000236,0.52390045
ISIC_0000237,0.4969373
ISIC_0000239,0.46598023
ISIC_0000240,0.3964857
ISIC_0000242,0.5501526
ISIC_0000243,0.45183715
ISIC_0000244,0.33391237
ISIC_0000245,0.34853706
ISIC_0000246,0.37462965
ISIC_0000247,0.34614512
ISIC_0000249,0.37875235
ISIC_0000250,0.41138268
ISIC_0000251,0.40774372
ISIC_0000252,0.6474031
ISIC_0000253,0.4935143
ISIC_0000254,0.32795423
ISIC_0000255,0.36444724
ISIC_0000256,0.4946555
ISIC_0000258,0.4068727
ISIC_0000259,0.42819914
ISIC_0000260,0.28598204
ISIC_0000261,0.23256628
ISIC_0000262,0.4051605
ISIC_0000263,0.17428648
ISIC_0000264,0.23870379
ISIC_0000265,0.38478372
ISIC_0000268,0.3472834
ISIC_0000269,0.35114858
ISIC_0000271,0.46988592
ISIC_0000274,0.49079573
ISIC_0000275,0.33974117
ISIC_0000276,0.70296806
ISIC_0000277,0.38631743
ISIC_0000278,0.2711689
ISIC_0000279,0.65484524
ISIC_0000281,0.93881994
ISIC_0000282,0.47092047
ISIC_0000283,0.9410685
ISIC_0000285,0.4558004
ISIC_0000287,0.6061577
ISIC_0000288,0.50622857
ISIC_0000289,0.7010772
ISIC_0000290,0.58565336
ISIC_0000292,0.40476054
ISIC_0000293,0.8613715
ISIC_0000294,0.45534065
ISIC_0000295,0.7207065
ISIC_0000297,0.44277257
ISIC_0000298,0.4517239
ISIC_0000299,0.7358258
ISIC_0000300,0.51920307
ISIC_0000301,0.51183105
ISIC_0000302,0.9555092
ISIC_0000303,0.50187045
ISIC_0000306,0.3858435
ISIC_0000307,0.6477148
ISIC_0000310,0.7492745
ISIC_0000311,0.62860096
ISIC_0000313,0.34426704
ISIC_0000314,0.6008834
ISIC_0000315,0.4042539
ISIC_0000316,0.40814224
ISIC_0000317,0.3556975
ISIC_0000319,0.53953016
ISIC_0000320,0.5765788
ISIC_0000321,0.3856739
ISIC_0000322,0.6023569
ISIC_0000323,0.22550856
ISIC_0000324,0.41404742
ISIC_0000325,0.38393953
ISIC_0000326,0.4064631
ISIC_0000327,0.27330416
ISIC_0000328,0.38998324
ISIC_0000329,0.31858858
ISIC_0000330,0.3895494
ISIC_0000331,0.45170918
ISIC_0000332,0.5105428
ISIC_0000333,0.5170919
ISIC_0000336,0.3706855
ISIC_0000337,0.6388044
ISIC_0000338,0.35040572
ISIC_0000339,0.37576723
ISIC_0000340,0.49013054
ISIC_0000341,0.53381234
ISIC_0000342,0.5270002
ISIC_0000343,0.5681968
ISIC_0000344,0.48660314
ISIC_0000345,0.3162537
ISIC_0000346,0.3776231
ISIC_0000347,0.21217364
ISIC_0000348,0.3388173
ISIC_0000349,0.5269064
ISIC_0000350,0.3354263
ISIC_0000351,0.36581826
ISIC_0000352,0.47220168
