image_name,target
ISIC_0000000,0.3868008404970169
ISIC_0000001,0.3406634069979191
ISIC_0000002,0.6107298135757446
ISIC_0000003,0.47979162633419037
ISIC_0000004,0.5759707689285278
ISIC_0000006,0.27106310427188873
ISIC_0000007,0.2522660419344902
ISIC_0000008,0.5420249104499817
ISIC_0000009,0.317178700119257
ISIC_0000010,0.30432043597102165
ISIC_0000011,0.5288510248064995
ISIC_0000012,0.3293863423168659
ISIC_0000013,0.501193180680275
ISIC_0000014,0.4031519889831543
ISIC_0000015,0.32963135465979576
ISIC_0000016,0.3366318792104721
ISIC_0000017,0.3030078858137131
ISIC_0000017_downsampled,0.270235039293766
ISIC_0000018,0.3900727182626724
ISIC_0000018_downsampled,0.3769318386912346
ISIC_0000019,0.28601087629795074
ISIC_0000019_downsampled,0.2746623083949089
ISIC_0000020,0.4733247011899948
ISIC_0000020_downsampled,0.5103960931301117
ISIC_0000021,0.4409599229693413
ISIC_0000021_downsampled,0.4191656857728958
ISIC_0000022,0.3825251907110214
ISIC_0000022_downsampled,0.38187752664089203
ISIC_0000023,0.38512102514505386
ISIC_0000023_downsampled,0.4007153958082199
ISIC_0000024,0.2633063904941082
ISIC_0000024_downsampled,0.26745443791151047
ISIC_0000025,0.31433915346860886
ISIC_0000025_downsampled,0.30535585433244705
ISIC_0000026,0.38823067396879196
ISIC_0000026_downsampled,0.3965894877910614
ISIC_0000027,0.19065451622009277
ISIC_0000027_downsampled,0.20243798941373825
ISIC_0000028,0.24365659058094025
ISIC_0000028_downsampled,0.2740141861140728
ISIC_0000029,0.766410768032074
ISIC_0000029_downsampled,0.756532296538353
ISIC_0000030,0.7451575100421906
ISIC_0000030_downsampled,0.6716512814164162
ISIC_0000031,0.857228621840477
ISIC_0000031_downsampled,0.8780348151922226
ISIC_0000032,0.30474746227264404
ISIC_0000032_downsampled,0.29718873649835587
ISIC_0000034,0.6083457320928574
ISIC_0000034_downsampled,0.6182868331670761
ISIC_0000035,0.4374440014362335
ISIC_0000035_downsampled,0.46659567207098007
ISIC_0000036,0.7612269520759583
ISIC_0000036_downsampled,0.7363599985837936
ISIC_0000037,0.48847435414791107
ISIC_0000037_downsampled,0.48318278044462204
ISIC_0000038,0.46617767959833145
ISIC_0000038_downsampled,0.4629088416695595
ISIC_0000039,0.4766125828027725
ISIC_0000039_downsampled,0.5844383016228676
ISIC_0000040,0.26067090034484863
ISIC_0000040_downsampled,0.36165541410446167
ISIC_0000041,0.2972431592643261
ISIC_0000041_downsampled,0.30696262419223785
ISIC_0000042,0.2909797802567482
ISIC_0000042_downsampled,0.38932036608457565
ISIC_0000043,0.5204335004091263
ISIC_0000043_downsampled,0.5327151343226433
ISIC_0000044,0.5303371027112007
ISIC_0000044_downsampled,0.5026194602251053
ISIC_0000045,0.37372445315122604
ISIC_0000045_downsampled,0.39465364813804626
ISIC_0000046,0.40334734320640564
ISIC_0000046_downsampled,0.3844015300273895
ISIC_0000047,0.293475154787302
ISIC_0000047_downsampled,0.251554399728775
ISIC_0000048,0.3256502002477646
ISIC_0000048_downsampled,0.37697692960500717
ISIC_0000049,0.5822438597679138
ISIC_0000049_downsampled,0.6095838397741318
ISIC_0000050,0.4170190319418907
ISIC_0000050_downsampled,0.4258095324039459
ISIC_0000051,0.47649651020765305
ISIC_0000051_downsampled,0.4628380909562111
ISIC_0000052,0.4379502609372139
ISIC_0000052_downsampled,0.4729480966925621
ISIC_0000053,0.47334177047014236
ISIC_0000053_downsampled,0.4395759701728821
ISIC_0000054,0.3596457950770855
